longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,median_house_value
-119.58888926475906,36.058597052390574,8,7895,1460,2257,727,4.988755607454356,<1H OCEAN,350460.0184183444
-115.6950917840673,41.427261163153396,51,8629,1143,811,1320,9.444819043512725,ISLAND,500000.0
-115.87072403870789,38.57872067857944,20,4049,208,4369,1573,8.24447450624505,ISLAND,403021.0297348456
-121.1462312486377,38.85861878895842,48,6133,1008,1329,314,3.6649075013740986,<1H OCEAN,319966.27081644954
-116.0276886395272,38.48977506573019,32,8428,909,4325,1826,2.8814954747357397,NEAR BAY,324804.3245740017
-123.97844334745645,34.4125160276083,22,2655,1901,4777,72,3.9335715016437227,NEAR BAY,177415.91282513647
-118.36345042004018,36.476521661202455,7,6470,407,3744,825,7.786679587174006,INLAND,415198.6562242267
-122.04071127363146,39.606343502598826,9,4515,260,3331,1475,4.432077892812449,INLAND,336885.4335768752
-123.13950846679612,33.493918965975226,45,6059,1825,1586,71,14.240236273311972,NEAR OCEAN,500000.0
-123.57738985564274,35.15459462300419,1,9207,1774,3214,747,7.22604571071829,NEAR OCEAN,467592.0611538154
-117.35926069018348,35.14016281066368,29,6093,436,2820,91,1.3525422398972373,INLAND,209713.73504752546
-120.93765536376861,36.6052981086643,8,5121,1961,2013,47,11.074362884631183,NEAR OCEAN,500000.0
-117.07334161385124,41.765269852265966,4,3007,195,3895,488,5.268256679030349,<1H OCEAN,347568.5261131238
-123.69382233837861,33.175198964294765,35,3014,406,3485,1955,9.97558951484459,NEAR BAY,500000.0
-121.18448500818067,37.420976357121404,3,3970,1514,4760,783,4.5541183725868635,NEAR OCEAN,217356.2648187761
-118.9335074245516,34.2278216577349,45,9290,872,611,905,8.775784255133138,NEAR OCEAN,500000.0
-116.41113942501681,41.674066292305696,40,5185,1276,2471,931,11.696211319708238,<1H OCEAN,500000.0
-121.14972487056201,33.60618597948544,7,6646,682,4767,566,13.956126755731033,ISLAND,500000.0
-118.06605058057242,36.33788543222258,27,495,471,2185,1444,4.286343594279617,INLAND,84325.79353305192
-115.45478340770867,39.483497707293644,1,1038,296,2111,220,5.355425789485227,<1H OCEAN,186432.8879722167
-118.16673359064966,39.169857167738265,27,9928,1272,2230,1804,7.231863094146125,ISLAND,499539.2886244003
-122.01108687347352,36.5178764731719,16,2610,1214,2010,1654,13.944035147171839,<1H OCEAN,500000.0
-124.10501615317236,35.80079242043508,38,4736,1778,3929,839,13.570109423754529,NEAR BAY,500000.0
-115.61420730603467,36.28153248218251,7,1749,232,3329,1509,1.8032350614592514,<1H OCEAN,205251.25021357747
-124.1364551150621,35.0268396363228,44,3790,1325,3934,1695,2.412982473430257,<1H OCEAN,137746.2458049322
-115.56799520625064,34.472182953230984,23,3535,60,3320,1638,7.684883071294255,NEAR BAY,345913.61386250274
-119.0394711743668,37.085403554029156,41,3301,1165,4737,579,2.0459794556786406,INLAND,146592.7706941371
-114.92176030693052,35.06690264459618,11,4279,1270,632,1833,5.510922663556113,ISLAND,222218.22743119698
-116.3302163128324,35.24501426668312,42,8505,313,1663,398,2.651587984153426,NEAR OCEAN,276009.75802609057
-114.33074153024529,38.72007455729558,33,3337,619,1151,1803,9.722585149412344,INLAND,445868.1634257116
-120.82885337286483,41.65393629129599,50,3962,1310,338,1938,14.267683760217846,<1H OCEAN,500000.0
-116.64742957913148,38.22022605726372,36,158,560,3909,1220,14.952639669268532,NEAR OCEAN,500000.0
-120.3146136273632,33.26437678508133,37,5038,1802,3110,1095,5.940996421205265,NEAR BAY,356263.53495033365
-119.53204877214876,33.25124180636677,41,3071,1871,2976,98,9.185683238161879,INLAND,428991.0480687729
-118.04984514928756,41.49289250815678,17,9819,470,4152,1428,12.915880976099178,ISLAND,500000.0
-115.57828177356916,35.33750633679201,35,8414,1492,1233,853,2.2032000555475677,INLAND,216766.6087616032
-114.46980196923909,33.406350339036095,48,9728,1799,4385,1619,10.498683960253492,INLAND,500000.0
-116.63653492480023,38.17700956508509,5,9454,1104,1496,1051,6.42823309501349,NEAR OCEAN,447047.6247441518
-120.15562150703997,38.40853500371141,48,3445,1545,1799,1257,3.4891193240623792,NEAR BAY,204710.5124128505
-120.11957569713822,38.642430357316854,32,2586,1190,1953,44,6.339927471837909,NEAR BAY,296765.80038197536
-116.94467369204753,35.05625308213946,3,661,1729,3225,469,1.6014241609912945,INLAND,46213.50706213644
-121.95267745648624,32.68219153845821,47,4081,1988,1127,787,10.583403654544933,NEAR BAY,453676.0157194948
-123.2408399041608,41.620794626566585,35,6361,809,2427,774,4.16476869685257,NEAR OCEAN,283556.23503989016
-120.7895935372866,34.90090355995328,14,1837,353,897,1500,5.015381853150731,NEAR OCEAN,267072.7571934282
-121.46612052379302,38.901407370574475,48,9196,1924,2926,1504,2.25567882450121,ISLAND,187276.90497807655
-121.37506647062186,39.189387075558656,31,3654,1996,1289,217,13.03755715140343,NEAR BAY,500000.0
-122.0045781794589,38.28016979471796,31,9226,910,1382,1137,7.654942049599709,ISLAND,500000.0
-123.92738437605092,35.48445857955043,17,7195,1185,3556,1762,8.796129727902803,<1H OCEAN,486096.3507289561
-124.17054569527652,35.09101574791986,24,8366,63,2429,1990,8.756773904875391,NEAR OCEAN,500000.0
-114.43326720705025,38.16405854023244,23,394,163,4841,456,6.452150160849455,INLAND,357902.44711751986
-120.05515773729194,40.68995991228602,18,8312,1908,4172,1570,3.2916837738530225,NEAR OCEAN,313879.11460021086
-120.4913604625168,41.448764389169156,50,9330,352,3287,709,11.304424853226799,<1H OCEAN,500000.0
-117.52634128176157,33.53657361943936,14,5430,1017,2415,1421,2.3423158476862778,INLAND,156785.30020463205
-122.15873096583475,33.99693724454454,50,4755,1540,2462,606,2.006169959042752,NEAR BAY,190987.96767386954
-114.81238971313974,41.42996819514878,15,1209,1439,3224,123,10.7971030451493,NEAR BAY,455324.2675715625
-116.45509605526786,39.4707964986304,15,3871,74,422,1849,3.5281367965537656,NEAR OCEAN,264791.1465784092
-123.45231353678491,40.84897189164817,6,8663,1350,1999,1723,4.948204894616069,INLAND,435054.33401856513
-120.15748901111931,34.44677308721358,27,6223,889,294,646,7.390798271525234,INLAND,421607.52636338456
-115.52365219207587,38.069183047139475,15,7747,1466,1890,1082,7.01559409257842,ISLAND,454668.5613123373
-114.86489049619425,39.13772358346843,50,1274,1460,3477,477,10.774397313442488,<1H OCEAN,361962.17497549567
-119.6572888270513,38.93985284205601,36,1264,1716,174,383,9.539761004928733,NEAR BAY,295087.8487102487
-118.19134965232449,36.38070741105563,8,9384,816,4682,1828,9.843744353087052,NEAR OCEAN,500000.0
-122.67297918123556,32.684865930815214,15,9575,344,2803,154,10.85378779450413,INLAND,500000.0
-114.39866699358475,38.025334194528114,3,9137,1753,1969,393,4.742884547640247,NEAR BAY,388822.1952733597
-122.02401611811023,34.92168548368012,47,8812,1714,1685,1275,5.1738330211068675,NEAR OCEAN,374510.5621148563
-114.88497298768334,36.7768924562046,13,4566,99,1475,58,6.850967344485535,NEAR BAY,426926.3267603298
-117.82754764411662,41.550837351938725,41,5638,1074,1590,1846,4.958201508986128,NEAR OCEAN,309329.2971441511
-118.24832257941625,36.294922339015315,34,7211,1004,580,838,14.78159910007752,NEAR BAY,500000.0
-119.20260734939426,40.442533118712255,24,8534,1155,4399,66,12.30375293311073,ISLAND,500000.0
-122.0340750903537,34.314167100100455,40,2900,577,3153,55,2.887492979712429,<1H OCEAN,230817.16428519238
-122.5776585586647,38.867853286415524,32,4707,884,4806,1875,0.5811152602871079,NEAR BAY,42472.788936286626
-122.13631846093544,41.733635441270465,32,7362,736,1851,114,1.120357389585384,<1H OCEAN,76952.41292905498
-122.47815984807168,33.498814079214334,30,1641,1607,1086,1004,4.038920040122417,NEAR BAY,192966.1935914651
-116.5229718853898,32.61829065635788,49,2865,1693,3778,1404,2.1572236446344197,INLAND,73559.12727256704
-120.83474239796602,36.6200140786729,13,4591,491,4061,1568,8.233402665942297,ISLAND,418159.7817574906
-123.76925952730349,33.41160579551337,1,3183,93,3513,1189,12.9409307295467,ISLAND,500000.0
-114.62020959338625,39.582296730453336,34,5456,1596,1192,1960,11.182878203241797,<1H OCEAN,500000.0
-115.47678971496721,41.14590292681494,15,1957,1522,1805,387,3.626331414691761,INLAND,130974.5582038473
-115.03536707672006,36.62413735318942,44,869,608,4890,84,6.289839212373895,NEAR OCEAN,290206.2669174209
-114.3611254606298,34.9744765526827,14,1522,1430,1679,1271,7.864466038203526,ISLAND,388216.1083782631
-122.60409169783634,36.6277352318522,29,8698,1742,812,773,12.247984817798365,INLAND,500000.0
-120.3717301302173,39.34764396596851,34,3072,1925,4939,1563,12.66726324503939,INLAND,500000.0
-116.73728570393092,32.62519966047129,18,1972,583,4889,835,13.69091552266275,<1H OCEAN,500000.0
-117.36195299473992,38.086762041051,7,5699,1973,4007,1896,7.88405613229169,INLAND,410209.4748180899
-122.80488510034785,38.31107475479024,29,2369,1476,607,1598,10.566983823320014,INLAND,402955.8315197758
-116.1590354250942,38.54064640329075,31,5375,1455,4671,775,2.1211053828920887,NEAR OCEAN,309282.84186807496
-122.09661665875993,34.81742777262006,25,4849,486,889,200,8.69668991933274,<1H OCEAN,500000.0
-122.10287114718086,39.25923612698817,38,6671,618,52,1544,4.106031237331459,<1H OCEAN,380667.21337127703
-118.95877679415013,33.39999388638201,14,9473,1664,1101,616,6.759894832885861,INLAND,500000.0
-118.3968830541893,34.415133866152594,8,5172,1011,1454,1198,9.693732370447432,NEAR OCEAN,458031.3327862781
-118.52593447330838,40.79699313901868,27,9731,1952,206,806,4.226296098879826,NEAR BAY,286945.77738390054
-123.43147215252654,39.49138484833699,2,5563,756,1987,1578,1.2566833380530356,ISLAND,140323.67807141237
-115.54029293919098,32.66934566324676,17,7550,1013,560,646,0.648390917926984,<1H OCEAN,200700.98041856612
-121.68337557240939,34.87722061007982,37,8520,267,3454,1861,0.8213132653955624,NEAR OCEAN,188739.89282382454
-123.04967019032064,34.55756500496568,14,4059,1624,4832,1478,0.62107119394966,NEAR OCEAN,15000.0
-115.42696927811546,35.088287546827914,25,1413,1163,1187,1854,2.100148320089194,INLAND,149619.68061949604
-114.75525895777328,34.86953743833373,30,7947,86,3964,1142,3.9725863612668832,ISLAND,237932.9589895006
-115.69423872265487,33.128372442940176,29,1170,592,3371,635,3.707711955643338,<1H OCEAN,150591.4805596142
-116.22245860976223,36.85863026117608,20,9266,1999,4716,1415,14.808550615608503,NEAR BAY,500000.0
-117.77137051438422,39.43502199773781,21,3385,1370,764,1606,4.937088525529677,INLAND,267636.87792060495
-118.81939199908425,38.24934552959108,22,9049,1963,2336,1405,2.347601358711287,<1H OCEAN,328717.006126834
-123.47665293048944,38.87172240150793,35,3195,722,2704,131,8.410656890432492,<1H OCEAN,417667.2727883587
-120.24912974077019,33.30361377002601,37,420,489,1040,472,12.940383103263871,NEAR OCEAN,475570.20474024425
-120.60820728919637,41.49352758276357,16,2421,512,4479,775,10.33187546342129,ISLAND,498160.85506621137
-121.74207201104632,40.43020815646287,50,655,1744,2210,1212,4.793190292464029,NEAR BAY,201666.33473810818
-117.08686205856661,40.11589989704419,49,5039,682,4507,603,8.643434316976096,ISLAND,372225.8492374762
-119.37140761980913,40.28427760544304,43,5532,305,2194,158,10.865411625905933,NEAR OCEAN,462573.3289656739
-123.53629599228721,41.31680588152929,17,1486,1999,2113,1891,11.057515139332263,NEAR BAY,491184.06829970714
-122.13936065242389,37.6614298211299,16,4863,1957,2653,250,10.164807601816488,NEAR BAY,500000.0
-117.49008201285766,34.42465378813436,2,6954,1651,2027,1282,13.12675115924646,INLAND,500000.0
-123.58564617071738,38.343933749892415,4,7737,331,425,1003,13.116529145989514,NEAR BAY,500000.0
-115.80388258295037,39.530514855415305,21,4941,328,791,272,8.894580111401547,<1H OCEAN,474493.02229817555
-119.37872886877969,39.48380267146138,39,3967,794,4535,1479,6.732917352112578,ISLAND,282960.3117769747
-119.52491076364045,37.44683531741034,34,3893,1140,2717,1962,9.802769285693948,ISLAND,500000.0
-118.40222584201844,33.184196548928966,30,7473,984,1290,580,12.364074019871715,INLAND,500000.0
-116.0702031021115,36.0321727506275,6,2613,1156,3520,1465,0.5819555201971784,NEAR BAY,50591.1042102404
-120.85799555266198,41.2044137856402,17,3903,1680,4969,1346,14.88395663071534,NEAR OCEAN,500000.0
-117.542717828307,38.03966424081738,39,2427,475,2417,91,3.151959698773389,<1H OCEAN,221356.43035006407
-118.67005108148226,37.60570358603626,25,8909,1506,2293,1306,7.318610292069655,INLAND,500000.0
-121.669036167499,35.069911570336444,5,2265,1991,3599,1877,13.144431155221568,NEAR BAY,500000.0
-115.52855493699421,36.00710433641501,5,3408,151,467,241,3.763085786140891,NEAR OCEAN,262012.30299414907
-116.34384274306645,40.965206698931325,20,6552,949,656,1120,7.413530746555557,NEAR BAY,362285.88582792657
-117.7391435800294,38.81141727722753,16,8167,984,617,81,2.422441612627098,INLAND,308201.36047710764
-115.81015943989381,39.94931192173945,51,7742,948,593,1514,6.228606718128793,NEAR OCEAN,491902.30433499627
-115.64236622236359,36.81539043106663,41,6504,140,933,1200,3.0684640944985366,NEAR OCEAN,325436.3838398897
-117.23803571378104,38.47062633508245,37,1092,1240,4848,825,5.772602357181777,NEAR OCEAN,259385.30600433194
-115.94638618322874,34.877289758273584,40,5524,1849,1273,144,5.915231143494469,NEAR OCEAN,295448.5735893141
-117.34738652484039,39.178386412967605,9,9669,1525,2943,760,14.900976449175824,NEAR BAY,500000.0
-117.52138665152658,36.563728550148404,5,4481,653,2118,1895,14.924788924904698,NEAR OCEAN,500000.0
-118.13914176271955,36.70435329440676,42,3274,1837,3759,180,2.16440104057888,NEAR BAY,129721.46966180831
-116.79272493884129,38.65012307426846,2,4882,916,1836,560,11.026547300261035,NEAR OCEAN,500000.0
-122.75760474285754,41.3504006480226,9,9597,791,1507,645,1.2503094552019667,NEAR OCEAN,238625.05616872438
-115.50605757764276,33.14229972158712,43,5660,1082,1964,1634,0.9377842223892351,INLAND,186103.56180721644
-115.59669098143787,40.300833863435344,36,7560,585,127,1578,2.0273414665519827,NEAR BAY,268010.89439997595
-124.05635727833302,35.291325068978736,22,3178,531,3663,125,14.499542026615043,NEAR BAY,500000.0
-116.05879982432978,36.717282066905014,22,3083,1517,1358,1174,14.142521444473113,ISLAND,500000.0
-123.05614653056661,32.74620442377283,22,7359,1204,697,1400,3.3119533940698664,INLAND,345727.3982330617
-120.98540670323821,35.372843592420885,34,6154,308,2237,1728,2.844248865528817,NEAR BAY,210269.9269053117
-116.88517710683226,37.26975999314953,29,2623,219,602,795,3.9877587544812316,INLAND,212764.98227664558
-122.73597064367497,33.0686168878394,38,9777,1831,331,1897,7.975431414089561,INLAND,463139.49557195156
-116.13761107784461,37.161210813495586,46,4681,547,1331,1928,8.760717164513443,INLAND,468041.8931656328
-115.99537285330427,41.2641110175578,33,5709,936,1896,1840,3.7131047413719864,<1H OCEAN,272629.5797197652
-119.2550239530412,33.53175018239445,18,2101,1728,2537,21,11.471030427304205,NEAR BAY,500000.0
-124.28588584796299,39.7333872511905,7,1487,1546,2843,252,4.988520956338436,INLAND,179837.8781273786
-121.46813714292387,36.39500461226809,1,6652,1291,3761,388,13.87090422017645,<1H OCEAN,500000.0
-118.15605373950754,38.705184653674024,33,1130,1426,4249,1294,10.022479243622593,<1H OCEAN,428600.3132946727
-114.49889077260467,34.98882638704101,1,1320,1261,4911,965,6.82709231740237,NEAR OCEAN,350958.58414233435
-118.00659218875265,34.040822190514184,24,6135,1130,2826,1876,11.953724024691258,NEAR OCEAN,500000.0
-121.74157204611583,34.049953200292244,4,9910,1125,1646,1151,12.359762077676638,NEAR BAY,500000.0
-117.9845827408799,33.20332920850199,4,9555,1105,529,1319,4.711983281329683,NEAR OCEAN,401830.9032810527
-118.9285467876528,34.286935493120694,18,6623,818,3362,199,5.425860885623223,NEAR BAY,425726.97868947085
-116.52035223268251,38.790304412746195,27,8174,1543,3268,1768,14.07134972906475,<1H OCEAN,500000.0
-123.27591438617733,40.83670865744742,43,9163,1085,2013,312,2.888745056267443,<1H OCEAN,271065.98555496294
-116.70927985887964,40.200922701412836,32,934,31,2192,603,1.111181045962546,NEAR BAY,38437.918839585596
-118.91568355009186,38.9871138559189,33,9210,852,3948,814,7.0838021778384626,NEAR OCEAN,412136.08591324434
-114.6815602812557,33.57916383469848,28,1824,1789,2122,194,12.11754355353262,NEAR OCEAN,496028.1505820255
-120.91760345297159,35.26125386964489,42,6698,860,1345,142,11.689187541505813,NEAR BAY,484497.88046813913
-117.99847619293516,35.45528269678444,41,2513,662,988,246,13.833194119236072,ISLAND,500000.0
-114.99243782067943,34.892094865601614,36,9605,1158,811,1945,8.231409633351085,NEAR OCEAN,500000.0
-123.32080233097358,37.386203257868495,6,6093,1261,4799,463,1.950937737714733,INLAND,192518.24449913632
-114.94022598814604,37.57956139801772,16,4598,1692,1719,1856,9.035990127872234,NEAR OCEAN,475304.67487966403
-117.44362734809984,35.89829702636015,34,2205,125,3912,447,11.786736408121568,ISLAND,500000.0
-123.66891592658406,35.86915598370987,23,2668,710,2735,1126,1.8532577439124829,<1H OCEAN,61837.34368672728
-121.32832578785396,40.33670817629623,50,9430,547,3949,784,3.0035323159150513,<1H OCEAN,360054.2692091075
-117.23995223000138,39.967245702688246,42,309,1515,1981,1701,0.678214586757228,<1H OCEAN,92081.10791214785
-123.67379996125352,35.43635877611582,24,9356,1797,3989,651,9.107962401978751,NEAR OCEAN,499389.31353141036
-118.50500857983022,41.138749256847376,49,5011,865,1176,84,13.357648683215615,<1H OCEAN,500000.0
-120.87733410819231,41.50598930999358,13,2320,912,3347,1324,10.224618082030442,ISLAND,442246.6593882855
-118.11600820161453,35.614647320502684,18,333,406,4720,1838,14.73958127006924,ISLAND,500000.0
-123.89074998052237,35.87513876814265,13,892,1269,1253,1434,1.4139879612465427,NEAR OCEAN,70255.74066559458
-115.59977046623014,37.29801738370063,49,3210,500,4185,447,13.593515734696695,INLAND,500000.0
-114.57617074945894,41.39594684594187,37,2266,1797,3822,637,12.30399016710687,NEAR OCEAN,500000.0
-114.62246633293167,40.78616586586915,43,8626,427,569,944,5.056502047242821,<1H OCEAN,310509.2998494879
-116.82349560930103,33.50516452791158,39,9651,1500,2333,831,14.616135001640151,NEAR OCEAN,500000.0
-123.04393414908846,36.23559629418403,42,5293,1696,4608,126,4.675097348485518,ISLAND,297296.4355183552
-116.73703751287262,37.747222895545356,17,1314,917,532,1591,13.394918495509168,NEAR OCEAN,500000.0
-124.10314735875363,37.27447656670999,15,4519,730,2527,678,13.270854367575746,NEAR OCEAN,500000.0
-124.12787954264886,34.36425146928616,18,7414,1667,3143,1305,11.486035440743102,INLAND,500000.0
-121.1009533997386,40.621465816692336,23,8575,658,392,1964,8.670321870286353,ISLAND,500000.0
-119.44402236833716,38.91001276800024,51,312,1064,1512,1202,2.240039869444877,NEAR BAY,136571.7939433268
-116.61510952520976,40.42471780735548,30,1758,1702,1252,284,8.213590150199224,NEAR BAY,347660.88943686784
-117.48971441887069,40.62097186867854,34,5124,1644,1671,1511,5.673545706996551,ISLAND,391510.04076038045
-119.87313682797745,39.58202858299461,4,9709,834,2448,1245,11.9871469807526,NEAR BAY,500000.0
-121.60278827053207,36.67297175775984,3,6017,937,3646,1976,11.49287349420425,<1H OCEAN,500000.0
-114.33887001841659,38.285244964695146,7,5241,222,3585,174,13.703881356902777,NEAR BAY,500000.0
-120.07113972555084,34.04903847158678,18,1894,436,2927,1056,0.7150373552597642,<1H OCEAN,128478.28949212862
-119.81807427573005,38.87900337843888,42,6088,435,2440,1340,12.231996643934169,ISLAND,500000.0
-122.70721683523564,34.22677313650663,7,8396,1491,3401,915,14.107699770307697,NEAR BAY,500000.0
-116.37011213055071,39.07006564670058,40,5678,1555,2963,1877,11.944856512068176,NEAR BAY,500000.0
-117.38543045315386,34.70051869269484,6,5651,104,1239,1541,2.387819668120317,<1H OCEAN,232301.3084174919
-122.13347308760085,33.64615773441357,22,3945,186,2390,1640,1.6785470201928723,<1H OCEAN,158647.90589035163
-123.52289430201694,34.09532705224523,1,7006,403,3630,1012,0.8022559772116618,NEAR OCEAN,134951.59884820844
-117.51778700716989,32.55874599241145,4,478,487,1653,1835,9.61680577450703,INLAND,379904.0593637084
-117.77870740861741,39.30333980400172,46,3393,1115,3347,264,9.630253451968366,NEAR BAY,470663.4690774257
-121.60647434893798,39.431893871639346,49,3429,829,647,1343,14.810248856164078,INLAND,500000.0
-114.80332983500588,37.385522822683775,50,4908,1016,694,1405,6.271626024509388,INLAND,349991.55071076396
-122.83337876651976,34.05842395793116,43,8037,1564,4593,1397,5.312641131013702,NEAR BAY,408077.8814722408
-120.00935859753227,33.32624631597559,29,324,1836,2952,1871,9.55416144417369,<1H OCEAN,402793.3595399911
-114.87609616151731,32.72000357417487,21,837,492,813,1564,12.471325751360112,NEAR OCEAN,472719.09458301374
-120.13593773806173,34.09969034524273,26,335,1012,4880,405,14.083222268083526,ISLAND,500000.0
-117.93919948545258,40.92295058419141,14,811,1301,1692,778,12.145300409596059,NEAR BAY,500000.0
-120.35815224445355,34.81286168041282,9,6088,294,2347,1355,6.686772718929169,NEAR BAY,342348.56858683407
-121.59687936841935,35.873693189114,47,1988,1793,4746,433,9.70625641202493,ISLAND,487293.64846726716
-114.47086441448333,33.53130100896934,12,7273,1063,2222,1321,12.916340237383697,INLAND,500000.0
-120.24028657659697,34.632419877680285,42,1359,1533,2210,1793,7.613840480520222,NEAR OCEAN,388242.3245227706
-115.37324399506149,37.42590321104173,51,5346,1788,3799,734,3.641956333728194,INLAND,279653.45191362867
-122.04125575685349,38.258952747930095,51,7371,509,2972,778,2.960989876344158,ISLAND,248457.44673453804
-122.21042877158816,34.84876527630404,6,848,1776,629,766,0.5022872963818226,ISLAND,15000.0
-124.0374138078395,33.083259618308354,20,3651,345,3854,612,10.914450927228621,NEAR OCEAN,500000.0
-117.80726507322612,36.21961929848882,24,6500,548,4928,1399,2.110909528266862,ISLAND,223514.537962439
-120.64999550901344,34.7438537204168,27,6743,911,2418,1568,4.035666945591136,ISLAND,316982.31676857464
-115.67184317161005,34.606002417592435,38,8801,108,3982,858,4.819206807080504,NEAR OCEAN,395758.34679183085
-119.59897253681676,41.572308973533616,8,1923,505,4677,35,8.62550797198314,NEAR BAY,317773.96577561076
-114.62933798373619,38.339387572561066,1,6952,727,3410,1012,6.270380520788654,INLAND,409518.811177123
-122.48732382234066,37.780226150249426,49,7877,369,4757,1088,10.282772884335847,NEAR BAY,500000.0
-115.62902339372567,36.45244372415446,49,4332,1127,1150,1364,1.3067605602661894,NEAR BAY,175447.55680234096
-116.55296759797092,36.57636617757766,24,6619,406,1720,670,2.297118316834372,INLAND,161611.90148125193
-116.60994467977372,37.62991608611634,47,1877,106,2270,1369,7.738566801232367,NEAR BAY,404797.6094014574
-115.86837638970644,39.09340448420977,7,1322,326,266,167,5.385989423779033,NEAR OCEAN,263314.55140183395
-116.70931913093229,39.14719476507102,19,7730,1893,425,374,4.789293759894716,INLAND,373949.1490335023
-118.0627479708206,34.15563967150828,22,1877,1197,1659,1279,1.4719071460440796,<1H OCEAN,51631.28283601058
-123.03230142806882,37.24606099704106,35,9596,459,4156,722,13.487928033846021,NEAR BAY,500000.0
-124.02343715790782,36.4165256742709,30,7590,759,3889,632,10.531369498813236,ISLAND,486859.07756102737
-115.1046876079305,40.73165875259491,29,4959,283,2989,124,2.2634632738849163,INLAND,147308.6873851702
-118.15883084221178,38.48165204866493,22,8993,996,4112,1517,1.443166387188539,<1H OCEAN,300915.86961417715
-116.35276559859919,37.55086326497439,11,8218,754,1663,1805,14.635651734753024,ISLAND,500000.0
-119.51551559081399,33.62586358290361,20,3089,440,3729,415,10.377001981372821,<1H OCEAN,491435.48367971764
-123.17222578281755,38.2390525385333,29,8443,512,4963,1489,6.553113030859252,NEAR BAY,478170.2150956663
-123.09313464628639,33.64288875245099,51,1425,652,1346,625,10.67510009095888,ISLAND,500000.0
-117.46692451622113,35.71311387607373,41,9593,1012,4046,1263,11.466810903962307,NEAR BAY,500000.0
-120.0297288152094,33.884142888902865,42,5227,430,4836,1853,11.8094519346373,ISLAND,500000.0
-122.33673174392861,39.052413018499315,34,9098,192,1205,870,7.429220931969335,INLAND,435226.5102554889
-119.41439075071597,34.4808323911982,1,2822,23,4929,461,6.733299992810296,NEAR OCEAN,292601.35349934996
-123.70534227176564,36.22739670169933,31,4756,873,2416,1688,0.6599072218990549,NEAR OCEAN,192045.67492736987
-118.50700712477943,40.968299657392706,30,1425,1683,2941,892,13.935078169556652,<1H OCEAN,500000.0
-121.64930621947161,34.46261716778431,48,4233,1005,2022,686,9.247964236639675,ISLAND,479119.7396728847
-116.34250662960264,37.318445651852116,18,9451,1515,834,1071,3.4457320892545376,NEAR BAY,351467.23981898103
-121.23396593240732,36.485346331572266,17,2969,1153,4542,813,13.83424958161083,INLAND,500000.0
-119.77958970321872,32.710547226240315,38,1342,1910,1131,494,13.766512575669298,INLAND,500000.0
-124.23332977932266,39.99985384872017,14,8639,1080,2083,647,14.84317038330839,INLAND,500000.0
-123.62263324654262,33.18972197842038,23,1931,602,1664,1348,13.173820165515194,NEAR OCEAN,500000.0
-120.40936469367688,37.002739747393136,25,1669,1844,4605,1789,14.967873623390938,NEAR BAY,500000.0
-119.53141409944008,37.81598275537552,15,7346,1074,2466,1448,4.0479497277874525,INLAND,365471.4517780003
-118.32579369688219,38.45349295674327,46,2018,1994,4691,1556,12.712618985388895,INLAND,500000.0
-121.42170770975859,39.02002363178711,22,6516,400,3703,521,12.433910477538586,<1H OCEAN,500000.0
-117.37238186328952,34.92329312894875,3,3332,1311,546,367,3.8486352087006392,ISLAND,234518.54961326823
-115.71437113222039,32.63390028835601,19,3858,1054,554,1283,1.9273444605143664,ISLAND,195516.9501193592
-116.52029607151077,39.347604862759724,44,6097,363,3436,1037,14.701597448325195,ISLAND,500000.0
-123.95222699350249,37.58052859986071,34,2455,1883,2258,589,4.79235599704885,<1H OCEAN,132795.51854287455
-119.5257102495314,40.40786758718021,35,9689,1587,4863,1890,13.127930961783187,NEAR OCEAN,500000.0
-123.29650100868152,40.26926449489554,50,1924,1612,3266,714,0.5598437427817564,<1H OCEAN,15000.0
-121.91986804074023,40.47569923888398,1,7380,185,3716,1380,0.804859704684232,INLAND,97621.64098753771
-114.44390756359785,37.10474075040747,21,4160,719,1458,45,7.2551339760973415,NEAR BAY,426663.65399539087
-122.9193447492688,35.679443204824906,29,5424,361,4414,1452,3.9613629170584215,INLAND,392986.04798376857
-119.34116293934838,39.988562686384796,6,504,1525,4127,1120,10.502698609821483,INLAND,498402.21708021563
-118.14371642744608,36.78667760360529,37,1821,1062,1527,1972,8.700682720735339,NEAR BAY,253917.65868827948
-117.2972516957372,34.26619106815632,1,5416,1671,2447,236,1.623544063032126,ISLAND,164611.12799385973
-118.73112721779138,40.585305524073476,51,3945,999,159,1371,2.8581102965778973,<1H OCEAN,163739.99151865183
-124.25190069191139,40.84488844042779,1,4310,1227,3604,856,6.126714415847007,NEAR OCEAN,257722.46011472307
-121.07232846523031,36.927974805279,27,164,1825,699,793,3.191258927353781,INLAND,154173.29424861044
-119.1521751004175,33.2523344339851,21,9591,564,1549,1066,11.987224035036965,INLAND,500000.0
-123.46782034858587,36.18944350611832,16,6482,1053,645,1799,6.533018415522561,NEAR OCEAN,332756.2571419721
-120.82970561065983,40.101289375543104,44,9707,1635,1028,689,1.8547620692162394,<1H OCEAN,165513.22057917307
-124.01664078773467,41.02569360862002,40,1068,211,780,737,7.52297208294581,INLAND,291833.07684258476
-123.56107188856359,34.454678506902376,26,468,339,106,329,1.8171536253905054,NEAR OCEAN,82441.49725431764
